conference	paper_title	doi	author	author_url	author_position
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	"Ecphoria Player: Exploring, Revisiting, & Living-with a Lifetime of Digital Music"	10.1145/3197391.3205434	Alireza Mogharrab	https://dl.acm.org/author_page.cfm?id=99659276486	1
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	"Ecphoria Player: Exploring, Revisiting, & Living-with a Lifetime of Digital Music"	10.1145/3197391.3205434	William Odom	https://dl.acm.org/author_page.cfm?id=81350582655	2
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	ARtLens: Enhancing Museum Visitors' Engagement with African Art	10.1145/3197391.3205435	Christina Pollalis	https://dl.acm.org/author_page.cfm?id=99659020002	1
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	ARtLens: Enhancing Museum Visitors' Engagement with African Art	10.1145/3197391.3205435	Amanda Gilvin	https://dl.acm.org/author_page.cfm?id=99659277334	2
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	ARtLens: Enhancing Museum Visitors' Engagement with African Art	10.1145/3197391.3205435	Lauren Westendorf	https://dl.acm.org/author_page.cfm?id=99658984700	3
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	ARtLens: Enhancing Museum Visitors' Engagement with African Art	10.1145/3197391.3205435	Lauren Futami	https://dl.acm.org/author_page.cfm?id=99659276812	4
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	ARtLens: Enhancing Museum Visitors' Engagement with African Art	10.1145/3197391.3205435	Bella Virgilio	https://dl.acm.org/author_page.cfm?id=99659277454	5
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	ARtLens: Enhancing Museum Visitors' Engagement with African Art	10.1145/3197391.3205435	Dana Hsiao	https://dl.acm.org/author_page.cfm?id=99659211424	6
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	ARtLens: Enhancing Museum Visitors' Engagement with African Art	10.1145/3197391.3205435	Orit Shaer	https://dl.acm.org/author_page.cfm?id=81508702239	7
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Dynamic Displays at Wrist for Real Time Visualization of Affective Data	10.1145/3197391.3205436	Muhammad Umair	https://dl.acm.org/author_page.cfm?id=81438597808	1
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Dynamic Displays at Wrist for Real Time Visualization of Affective Data	10.1145/3197391.3205436	Muhammad Hamza Latif	https://dl.acm.org/author_page.cfm?id=99659277249	2
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Dynamic Displays at Wrist for Real Time Visualization of Affective Data	10.1145/3197391.3205436	Corina Sas	https://dl.acm.org/author_page.cfm?id=81100639942	3
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Can Interactive Systems Be Designed for Conviviality?: A Case Study	10.1145/3197391.3205437	Marc Choueiri	https://dl.acm.org/author_page.cfm?id=99659277595	1
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Can Interactive Systems Be Designed for Conviviality?: A Case Study	10.1145/3197391.3205437	Schuyler Duffy	https://dl.acm.org/author_page.cfm?id=99659276598	2
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Can Interactive Systems Be Designed for Conviviality?: A Case Study	10.1145/3197391.3205437	Sanjay Guria	https://dl.acm.org/author_page.cfm?id=99659276687	3
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Can Interactive Systems Be Designed for Conviviality?: A Case Study	10.1145/3197391.3205437	Conrad McCarthy	https://dl.acm.org/author_page.cfm?id=99659277651	4
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Can Interactive Systems Be Designed for Conviviality?: A Case Study	10.1145/3197391.3205437	Pehuen Moure	https://dl.acm.org/author_page.cfm?id=99659276380	5
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Can Interactive Systems Be Designed for Conviviality?: A Case Study	10.1145/3197391.3205437	Anagha Todalbagi	https://dl.acm.org/author_page.cfm?id=99659277113	6
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Can Interactive Systems Be Designed for Conviviality?: A Case Study	10.1145/3197391.3205437	Yixiao Wang	https://dl.acm.org/author_page.cfm?id=99659277045	7
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Can Interactive Systems Be Designed for Conviviality?: A Case Study	10.1145/3197391.3205437	Carlos Henrique Araujo de Aguiar	https://dl.acm.org/author_page.cfm?id=99659277311	8
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Can Interactive Systems Be Designed for Conviviality?: A Case Study	10.1145/3197391.3205437	Keith Evan Green	https://dl.acm.org/author_page.cfm?id=81414598364	9
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Towards Multisensory Storming	10.1145/3197391.3205438	Maurizio Caon	https://dl.acm.org/author_page.cfm?id=81467668778	1
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Towards Multisensory Storming	10.1145/3197391.3205438	Leonardo Angelini	https://dl.acm.org/author_page.cfm?id=81340487416	2
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Towards Multisensory Storming	10.1145/3197391.3205438	Omar Abou Khaled	https://dl.acm.org/author_page.cfm?id=81490687944	3
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Towards Multisensory Storming	10.1145/3197391.3205438	Elena Mugellini	https://dl.acm.org/author_page.cfm?id=81100529717	4
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Towards Multisensory Storming	10.1145/3197391.3205438	Assunta Matassa	https://dl.acm.org/author_page.cfm?id=83458889957	5
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Designing Conversational Interfaces to Reduce Dissonance	10.1145/3197391.3205439	Meira Chefitz	https://dl.acm.org/author_page.cfm?id=99659276718	1
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Designing Conversational Interfaces to Reduce Dissonance	10.1145/3197391.3205439	Jesse Austin-Breneman	https://dl.acm.org/author_page.cfm?id=99659277243	2
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Designing Conversational Interfaces to Reduce Dissonance	10.1145/3197391.3205439	Nigel Melville	https://dl.acm.org/author_page.cfm?id=81100590714	3
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	A Virtual Environment Gesture Interaction System for People with Dementia	10.1145/3197391.3205440	Alexander Bejan	https://dl.acm.org/author_page.cfm?id=81550135156	1
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	A Virtual Environment Gesture Interaction System for People with Dementia	10.1145/3197391.3205440	Markus Wieland	https://dl.acm.org/author_page.cfm?id=99659277241	2
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	A Virtual Environment Gesture Interaction System for People with Dementia	10.1145/3197391.3205440	Patrizia Murko	https://dl.acm.org/author_page.cfm?id=99659277144	3
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	A Virtual Environment Gesture Interaction System for People with Dementia	10.1145/3197391.3205440	Christophe Kunze	https://dl.acm.org/author_page.cfm?id=81100020954	4
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	"transFORM - A Cyber-Physical Environment Increasing Social Interaction and Place Attachment in Underused, Public Spaces"	10.1145/3197391.3205441	Carlos Henrique Aguiar	https://dl.acm.org/author_page.cfm?id=99659277672	1
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	"transFORM - A Cyber-Physical Environment Increasing Social Interaction and Place Attachment in Underused, Public Spaces"	10.1145/3197391.3205441	Keith Evan Green	https://dl.acm.org/author_page.cfm?id=81414598364	2
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Designing Systems in the Digital Immortality Era	10.1145/3197391.3205442	Maurizio Caon	https://dl.acm.org/author_page.cfm?id=81467668778	1
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Visualising the Landscape of Human-Food Interaction Research	10.1145/3197391.3205443	Ferran Altarriba Bertran	https://dl.acm.org/author_page.cfm?id=99659277137	1
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Visualising the Landscape of Human-Food Interaction Research	10.1145/3197391.3205443	Samvid Jhaveri	https://dl.acm.org/author_page.cfm?id=99659260772	2
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Visualising the Landscape of Human-Food Interaction Research	10.1145/3197391.3205443	Rosa Lutz	https://dl.acm.org/author_page.cfm?id=99659276814	3
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Visualising the Landscape of Human-Food Interaction Research	10.1145/3197391.3205443	Katherine Isbister	https://dl.acm.org/author_page.cfm?id=99659214691	4
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Visualising the Landscape of Human-Food Interaction Research	10.1145/3197391.3205443	Danielle Wilde	https://dl.acm.org/author_page.cfm?id=81502707705	5
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	MeTAP: A Personalized Spatial Memory Training for Improving Functional Autonomy of Adults with Mild Cognitive Impairments in China	10.1145/3197391.3205444	Kevin Winoto	https://dl.acm.org/author_page.cfm?id=99659277542	1
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	MeTAP: A Personalized Spatial Memory Training for Improving Functional Autonomy of Adults with Mild Cognitive Impairments in China	10.1145/3197391.3205444	Piao Chen	https://dl.acm.org/author_page.cfm?id=99659276693	2
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	MeTAP: A Personalized Spatial Memory Training for Improving Functional Autonomy of Adults with Mild Cognitive Impairments in China	10.1145/3197391.3205444	Yongfu Wang	https://dl.acm.org/author_page.cfm?id=99659277005	3
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	MeTAP: A Personalized Spatial Memory Training for Improving Functional Autonomy of Adults with Mild Cognitive Impairments in China	10.1145/3197391.3205444	Pinata Winoto	https://dl.acm.org/author_page.cfm?id=81100481286	4
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	MemoryPin: Turning Digitally Co-Present Moments into Tangible Memory Keepsakes	10.1145/3197391.3205445	Dianya Hua	https://dl.acm.org/author_page.cfm?id=99659277547	1
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	MemoryPin: Turning Digitally Co-Present Moments into Tangible Memory Keepsakes	10.1145/3197391.3205445	Huaxin Wei	https://dl.acm.org/author_page.cfm?id=99658704951	2
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	MemoryPin: Turning Digitally Co-Present Moments into Tangible Memory Keepsakes	10.1145/3197391.3205445	Eli Blevis	https://dl.acm.org/author_page.cfm?id=81100365314	3
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Using Experiential-Learning and Iterative Design to Benefit Colorado's Refugees	10.1145/3197391.3205446	Jennifer Lee	https://dl.acm.org/author_page.cfm?id=99659277343	1
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Using Experiential-Learning and Iterative Design to Benefit Colorado's Refugees	10.1145/3197391.3205446	Lexi Schwartz	https://dl.acm.org/author_page.cfm?id=99659277268	2
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Using Experiential-Learning and Iterative Design to Benefit Colorado's Refugees	10.1145/3197391.3205446	Emily Long	https://dl.acm.org/author_page.cfm?id=99659276941	3
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Using Experiential-Learning and Iterative Design to Benefit Colorado's Refugees	10.1145/3197391.3205446	Mustafa Naseem	https://dl.acm.org/author_page.cfm?id=99658696046	4
DIS '18 Companion:Proceedings of the 2018 ACM Conference Companion Publication on Designing Interactive Systems	Artifact Mixtape: Curating Music in Personal Tangible Artifacts	10.1145/3197391.3205447	Daye Kwon	https://dl.acm.org/author_page.cfm?id=99659277021	1
