conference	paper_title	doi	author	author_url	author_position
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Response Ranking with Deep Matching Networks and External Knowledge in Information-seeking Conversation Systems	10.1145/3209978.3210011	Yongfeng Zhang	https://dl.acm.org/author_page.cfm?id=99659280873	5
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Response Ranking with Deep Matching Networks and External Knowledge in Information-seeking Conversation Systems	10.1145/3209978.3210011	W. Bruce Croft	https://dl.acm.org/author_page.cfm?id=81100652508	6
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Response Ranking with Deep Matching Networks and External Knowledge in Information-seeking Conversation Systems	10.1145/3209978.3210011	Jun Huang	https://dl.acm.org/author_page.cfm?id=99659217362	7
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Response Ranking with Deep Matching Networks and External Knowledge in Information-seeking Conversation Systems	10.1145/3209978.3210011	Haiqing Chen	https://dl.acm.org/author_page.cfm?id=99659217477	8
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Chat More: Deepening and Widening the Chatting Topic via A Deep Model	10.1145/3209978.3210061	Wenjie Wang	https://dl.acm.org/author_page.cfm?id=99659281590	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Chat More: Deepening and Widening the Chatting Topic via A Deep Model	10.1145/3209978.3210061	Minlie Huang	https://dl.acm.org/author_page.cfm?id=81496640954	2
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Chat More: Deepening and Widening the Chatting Topic via A Deep Model	10.1145/3209978.3210061	Xin-Shun Xu	https://dl.acm.org/author_page.cfm?id=99659280646	3
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Chat More: Deepening and Widening the Chatting Topic via A Deep Model	10.1145/3209978.3210061	Fumin Shen	https://dl.acm.org/author_page.cfm?id=81501649871	4
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Chat More: Deepening and Widening the Chatting Topic via A Deep Model	10.1145/3209978.3210061	Liqiang Nie	https://dl.acm.org/author_page.cfm?id=99659108730	5
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Session details: Session 3A: Social Good	10.1145/3258676	David Carmel	https://dl.acm.org/author_page.cfm?id=81100125683	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Identifying Sub-events and Summarizing Disaster-Related Information from Microblogs	10.1145/3209978.3210030	Koustav Rudra	https://dl.acm.org/author_page.cfm?id=99658659027	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Identifying Sub-events and Summarizing Disaster-Related Information from Microblogs	10.1145/3209978.3210030	Pawan Goyal	https://dl.acm.org/author_page.cfm?id=99658690267	2
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Identifying Sub-events and Summarizing Disaster-Related Information from Microblogs	10.1145/3209978.3210030	Niloy Ganguly	https://dl.acm.org/author_page.cfm?id=81100305563	3
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Identifying Sub-events and Summarizing Disaster-Related Information from Microblogs	10.1145/3209978.3210030	Prasenjit Mitra	https://dl.acm.org/author_page.cfm?id=81100106069	4
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Identifying Sub-events and Summarizing Disaster-Related Information from Microblogs	10.1145/3209978.3210030	Muhammad Imran	https://dl.acm.org/author_page.cfm?id=81485650215	5
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	The Rise of Guardians: Fact-checking URL Recommendation to Combat Fake News	10.1145/3209978.3210037	Nguyen Vo	https://dl.acm.org/author_page.cfm?id=99659281288	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	The Rise of Guardians: Fact-checking URL Recommendation to Combat Fake News	10.1145/3209978.3210037	Kyumin Lee	https://dl.acm.org/author_page.cfm?id=99659281525	2
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Session details: Session 3B: Privacy	10.1145/3258677	Grace Hui Yang	https://dl.acm.org/author_page.cfm?id=99658764759	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Intent-aware Query Obfuscation for Privacy Protection in Personalized Web Search	10.1145/3209978.3209983	Wasi Uddin Ahmad	https://dl.acm.org/author_page.cfm?id=99659047137	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Intent-aware Query Obfuscation for Privacy Protection in Personalized Web Search	10.1145/3209978.3209983	Kai-Wei Chang	https://dl.acm.org/author_page.cfm?id=99659280772	2
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Intent-aware Query Obfuscation for Privacy Protection in Personalized Web Search	10.1145/3209978.3209983	Hongning Wang	https://dl.acm.org/author_page.cfm?id=81466648782	3
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	A Personal Privacy Preserving Framework: I Let You Know Who Can See What	10.1145/3209978.3209995	Xuemeng Song	https://dl.acm.org/author_page.cfm?id=99658613490	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	A Personal Privacy Preserving Framework: I Let You Know Who Can See What	10.1145/3209978.3209995	Xiang Wang	https://dl.acm.org/author_page.cfm?id=99659281134	2
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	A Personal Privacy Preserving Framework: I Let You Know Who Can See What	10.1145/3209978.3209995	Liqiang Nie	https://dl.acm.org/author_page.cfm?id=81466646445	3
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	A Personal Privacy Preserving Framework: I Let You Know Who Can See What	10.1145/3209978.3209995	Xiangnan He	https://dl.acm.org/author_page.cfm?id=99659048131	4
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	A Personal Privacy Preserving Framework: I Let You Know Who Can See What	10.1145/3209978.3209995	Zhumin Chen	https://dl.acm.org/author_page.cfm?id=99659281707	5
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	A Personal Privacy Preserving Framework: I Let You Know Who Can See What	10.1145/3209978.3209995	Wei Liu	https://dl.acm.org/author_page.cfm?id=99659281531	6
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	SynTF: Synthetic and Differentially Private Term Frequency Vectors for Privacy-Preserving Text Mining	10.1145/3209978.3210008	Benjamin Weggenmann	https://dl.acm.org/author_page.cfm?id=99659043051	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	SynTF: Synthetic and Differentially Private Term Frequency Vectors for Privacy-Preserving Text Mining	10.1145/3209978.3210008	Florian Kerschbaum	https://dl.acm.org/author_page.cfm?id=81100454145	2
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Privacy-aware Ranking with Tree Ensembles on the Cloud	10.1145/3209978.3210022	Shiyu Ji	https://dl.acm.org/author_page.cfm?id=99659260122	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Privacy-aware Ranking with Tree Ensembles on the Cloud	10.1145/3209978.3210022	Jinjin Shao	https://dl.acm.org/author_page.cfm?id=99659259551	2
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Privacy-aware Ranking with Tree Ensembles on the Cloud	10.1145/3209978.3210022	Daniel Agun	https://dl.acm.org/author_page.cfm?id=99659082926	3
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Privacy-aware Ranking with Tree Ensembles on the Cloud	10.1145/3209978.3210022	Tao Yang	https://dl.acm.org/author_page.cfm?id=81501673560	4
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Session details: Session 3C: Question Answering	10.1145/3258678	Jianfeng Gao	https://dl.acm.org/author_page.cfm?id=99659280788	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Multihop Attention Networks for Question Answer Matching	10.1145/3209978.3210009	Nam Khanh Tran	https://dl.acm.org/author_page.cfm?id=87959057257	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Multihop Attention Networks for Question Answer Matching	10.1145/3209978.3210009	Claudia Niedereée	https://dl.acm.org/author_page.cfm?id=99659280632	2
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Ranking Documents by Answer-Passage Quality	10.1145/3209978.3210028	Evi Yulianti	https://dl.acm.org/author_page.cfm?id=81556228956	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Ranking Documents by Answer-Passage Quality	10.1145/3209978.3210028	Ruey-Cheng Chen	https://dl.acm.org/author_page.cfm?id=99658745567	2
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Ranking Documents by Answer-Passage Quality	10.1145/3209978.3210028	Falk Scholer	https://dl.acm.org/author_page.cfm?id=81100427119	3
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Ranking Documents by Answer-Passage Quality	10.1145/3209978.3210028	W. Bruce Croft	https://dl.acm.org/author_page.cfm?id=81100652508	4
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Ranking Documents by Answer-Passage Quality	10.1145/3209978.3210028	Mark Sanderson	https://dl.acm.org/author_page.cfm?id=81100454785	5
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Characterizing and Supporting Question Answering in Human-to-Human Communication	10.1145/3209978.3210046	Xiao Yang	https://dl.acm.org/author_page.cfm?id=99659075649	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Characterizing and Supporting Question Answering in Human-to-Human Communication	10.1145/3209978.3210046	Ahmed Hassan Awadallah	https://dl.acm.org/author_page.cfm?id=99658613886	2
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Characterizing and Supporting Question Answering in Human-to-Human Communication	10.1145/3209978.3210046	Madian Khabsa	https://dl.acm.org/author_page.cfm?id=81470652711	3
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Characterizing and Supporting Question Answering in Human-to-Human Communication	10.1145/3209978.3210046	Wei Wang	https://dl.acm.org/author_page.cfm?id=99659281551	4
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Characterizing and Supporting Question Answering in Human-to-Human Communication	10.1145/3209978.3210046	Miaosen Wang	https://dl.acm.org/author_page.cfm?id=99659280601	5
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Session details: Session 3D: Learning to Rank II	10.1145/3258679	Ji-Rong Wen	https://dl.acm.org/author_page.cfm?id=99659281887	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Adversarial Personalized Ranking for Recommendation	10.1145/3209978.3209981	Xiangnan He	https://dl.acm.org/author_page.cfm?id=87658767957	1
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Adversarial Personalized Ranking for Recommendation	10.1145/3209978.3209981	Zhankui He	https://dl.acm.org/author_page.cfm?id=99659280916	2
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Adversarial Personalized Ranking for Recommendation	10.1145/3209978.3209981	Xiaoyu Du	https://dl.acm.org/author_page.cfm?id=99659281549	3
SIGIR '18:The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval	Adversarial Personalized Ranking for Recommendation	10.1145/3209978.3209981	Tat-Seng Chua	https://dl.acm.org/author_page.cfm?id=81100547902	4
